Order_Number,Customer_identifier,Order_Date,City,Region,State_Code,Country_Code,Cart_Discount_Amount,Order_Subtotal_Amount,Shipping_Method_Title,Currency,Currency_Symbol,Order_Shipping_Amount,Order_Refund_Amount,Order_Total_Amount,Order_Total_Tax_Amount,SKU,Item_#,Item_Name,Quantity_(- Refund),Item_Cost,Coupon_Code,Discount_Amount,Discount_Amount_Tax,Attribution,Website
6329,338,28/10/2024,Colchester,East of England,,GB,0,137.41,Royal Mail Second Class,GBP,£,2.99,0,140.4,0,SQ0940587,1,Twelve months' supply,1,137.41,,,,Direct,Squarespace
6101,339,27/09/2024,Warrington,North West,Cheshire,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
6319,339,27/10/2024,Warrington,North West,Cheshire,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Web admin,Squarespace
1621,339,29/08/2024,Warrington,North West,Cheshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1484,339,29/07/2024,Warrington,North West,Cheshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1333,339,29/06/2024,Warrington,North West,Cheshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1176,339,29/05/2024,Warrington,North West,Cheshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1030,339,29/04/2024,Warrington,North West,Cheshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
6317,340,27/10/2024,Norwich,East of England,,GB,0,16.66,Royal Mail First Class,GBP,£,3.99,0,23.98,3.33,SQ9497841,1,One Month's Supply,1,16.66,,,,Direct,Squarespace
6310,341,26/10/2024,Bristol,South West,ENGLAND,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Direct,Squarespace
6305,342,25/10/2024,Bristol,South West,,GB,7.491667,29.98,Royal Mail Second Class,GBP,£,2.99,0,29.98,4.5,SQ3720870,1,8 Week Trial,1,22.49,calm1,7.49,1.5,Organic: Google,Squarespace
1675,343,12/09/2024,Perugia,Italy,Umbria,IT,9,35.98,Shipping,GBP,£,9.99,0,36.97,6.67,,1,8 Week Trial,1,35.98,discount,9,0,Unknown,Woocommerce
6301,343,24/10/2024,Watford,South East,,GB,7.49,29.98,Royal Mail First Class,GBP,£,3.99,0,26.48,0,SQ3720870,1,8 Week Trial,1,22.49,calm25,7.49,0,Unknown,Squarespace
6300,344,24/10/2024,Swansea,Wales,,GB,4.166667,16.66,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ9497841,1,One Month's Supply,1,12.49,calm1,4.17,0.83,Unknown,Squarespace
6299,345,24/10/2024,Midsomer Norton,South West,,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Unknown,Squarespace
6297,346,24/10/2024,"Bordon, Hampshire",South East,Other,GB,4.166667,16.66,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ9497841,1,One Month's Supply,1,12.49,calm1,4.17,0.83,Unknown,Squarespace
959,346,23/04/2024,"Headley Down, Bordon",South East,Hampshire,GB,9,35.98,Shipping,GBP,£,3.99,0,30.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
6291,347,22/10/2024,Swindon,South West,,GB,0,137.41,Royal Mail Second Class,GBP,£,2.99,0,167.88,27.48,SQ0940587,1,Twelve months' supply,1,137.41,,,,Direct,Squarespace
1369,347,05/07/2024,Swindon,South West,England,GB,0,71.96,Shipping,GBP,£,2.99,0,74.95,12,,1,Two Months' Supply,2,35.98,,,,Unknown,Woocommerce
1072,347,06/05/2024,Swindon,South West,England,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
765,347,07/03/2024,Swindon,South West,England,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
632,347,24/01/2024,Swindon,South West,England,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
6289,348,22/10/2024,Walsall,West Midlands,,GB,0,29.98,Royal Mail First Class,GBP,£,3.99,0,39.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Unknown,Squarespace
6285,349,21/10/2024,Bucuresti,Romania,B,RO,0,353.2,Royal Mail International Tracked,RON,lei,58.839701,0,479.15,67.11,SQ3720870,1,8 Week Trial,2,176.6,,,,Organic: Google,Squarespace
548,349,27/12/2023,Bucuresti,Romania,,RO,9,35.98,Shipping,GBP,£,6.99,0,33.97,5.42,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
352,349,01/10/2023,Bucuresti,Romania,Romania - Bucharest,RO,0,35.98,Shipping,GBP,£,9.99,0,45.97,7.34,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
6277,350,19/10/2024,Bristol,South West,,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Unknown,Squarespace
6273,351,19/10/2024,Woodbridge,East of England,Suffolk,GB,7.491667,29.98,Royal Mail Second Class,GBP,£,2.99,0,29.98,4.5,SQ3720870,1,8 Week Trial,1,22.49,calm1,7.49,1.5,Direct,Squarespace
6271,352,19/10/2024,Portsmouth,South East,Hampshire,GB,0,29.98,Royal Mail First Class,GBP,£,3.99,0,39.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Organic: Google,Squarespace
455,352,14/11/2023,Portsmouth,South East,Hampshire,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
389,352,17/10/2023,Portsmouth,South East,England,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
6265,353,18/10/2024,Leeds,Yorkshire and the Humber,West Yorkshire,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Direct,Squarespace
1190,353,03/06/2024,Leeds,Yorkshire and the Humber,West Yorkshire,GB,0,164.89,Shipping,GBP,£,2.99,0,167.88,27.48,SQ0940587,1,Twelve months' supply,1,164.89,,,,Unknown,Woocommerce
994,353,25/04/2024,Leeds,Yorkshire and the Humber,,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
6257,354,17/10/2024,London,Greater London,Middlesex,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6240,355,14/10/2024,Bristol,South West,,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Unknown,Squarespace
1198,356,05/06/2024,Aylesford,South East,kent,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,8 Week Trial,1,35.98,discount,9,0,Unknown,Woocommerce
6229,356,12/10/2024,"Ditton, Aylesford",South East,Kent,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
620,357,18/01/2024,Harrogaate,Yorkshire and the Humber,Nth Yorkshire,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,8 Week Trial,1,35.98,,,,Unknown,Woocommerce
6221,357,11/10/2024,Harrogate,Yorkshire and the Humber,,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Unknown,Squarespace
794,357,16/03/2024,Harrogate,Yorkshire and the Humber,,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,8 Week Trial,1,35.98,,,,Unknown,Woocommerce
6184,358,09/10/2024,Clevedon,South West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,2.99,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
6177,359,07/10/2024,Dover,South East,Kent,GB,7.491667,29.98,Royal Mail Second Class,GBP,£,2.99,0,29.98,4.5,SQ3720870,1,8 Week Trial,1,22.49,calm1,7.49,1.5,Web admin,Squarespace
1285,359,20/06/2024,Eythorne Dover,South East,Dover,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,8 Week Trial,1,35.98,,,,Unknown,Woocommerce
935,359,23/04/2024,Eythorne Dover,South East,Dover,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,8 Week Trial,1,35.98,,,,Unknown,Woocommerce
6176,360,07/10/2024,Essen,Germany,DE-NW,DE,8.890756,35.56,Royal Mail International Tracked,EUR,€,11.84774,0,43.59,5.07,SQ3720870,1,8 Week Trial,1,26.67,calm1,8.89,1.69,Organic: Google,Squarespace
6175,361,07/10/2024,Loughborough,East Midlands,Leicestershire,GB,0,16.66,Royal Mail Second Class,GBP,£,2.99,0,22.98,3.33,SQ9497841,1,One Month's Supply,1,16.66,,,,Direct,Squarespace
6164,362,07/10/2024,Standish Wigan,North West,Greater Manchester,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
1213,363,07/06/2024,Beaconsfield,South East,Buckinghamshire,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,8 Week Trial,1,35.98,discount,9,0,Unknown,Woocommerce
6163,363,06/10/2024,Frome,South West,ENGLAND,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Direct,Squarespace
6162,364,06/10/2024,Bristol,South West,,GB,7.491667,29.98,Royal Mail Second Class,GBP,£,2.99,0,29.98,4.5,SQ3720870,1,8 Week Trial,1,22.49,calm1,7.49,1.5,Unknown,Squarespace
219,364,18/06/2023,Bristol,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
90,364,21/02/2023,Bristol,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
31,364,17/01/2023,Bristol,South West,England,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
6154,365,05/10/2024,Bristol,South West,Bristol,GB,0,16.66,Royal Mail Second Class,GBP,£,2.99,0,22.98,3.33,SQ9497841,1,One Month's Supply,1,16.66,,,,Organic: Google,Squarespace
6152,366,05/10/2024,Sidcup,Greater London,,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Web admin,Squarespace
6148,367,05/10/2024,Huddersfield,Yorkshire and the Humber,England,GB,103.05,137.41,Royal Mail Second Class,GBP,£,2.99,0,44.22,6.87,SQ0940587,1,Twelve months' supply,1,34.36,calm25,34.35,6.87,Unknown,Squarespace
6148,367,05/10/2024,Huddersfield,Yorkshire and the Humber,England,GB,103.05,137.41,Royal Mail Second Class,GBP,£,2.99,0,44.22,6.87,SQ0940587,,Twelve months' supply,1,34.36,gutquiz25,34.35,6.87,Direct,Squarespace
6148,367,05/10/2024,Huddersfield,Yorkshire and the Humber,England,GB,103.05,137.41,Royal Mail Second Class,GBP,£,2.99,0,44.22,6.87,SQ0940587,,Twelve months' supply,1,34.36,calm1,34.35,6.87,Referral: Duckduckgo.com,Squarespace
1514,367,07/08/2024,Huddersfield,Yorkshire and the Humber,England,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
1070,367,06/05/2024,Huddersfield,Yorkshire and the Humber,England,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
803,367,18/03/2024,Huddersfield,Yorkshire and the Humber,England,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,8 Week Trial,1,35.98,discount,9,0,Unknown,Woocommerce
171,368,03/05/2023,Liss,South East,Hampshire,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
114,368,09/03/2023,Liss,South East,Hampshire,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
6147,368,04/10/2024,Penarth,Wales,,GB,0,137.41,Royal Mail Second Class,GBP,£,2.99,0,167.88,27.48,SQ0940587,1,Twelve months' supply,1,137.41,,,,Direct,Squarespace
6117,369,30/09/2024,Bishopton,Scotland,Renfrewshire,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Referral: Ecosia.org,Squarespace
1408,369,16/07/2024,Bishopton,Scotland,Renfrewshire,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
1108,369,12/05/2024,Bishopton,Scotland,Renfrewshire,GB,9,35.98,Shipping,GBP,£,3.99,0,30.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
6114,370,30/09/2024,London,Greater London,,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Unknown,Squarespace
6113,371,29/09/2024,Swansea,Wales,AL,GB,2.5,16.66,Royal Mail Second Class,GBP,£,2.99,0,19.98,2.83,SQ9497841,1,One Month's Supply,1,14.16,rev15,2.5,0.5,Organic: Google,Squarespace
1556,371,15/08/2024,Swansea,Wales,,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,8 Week Trial,1,35.98,discount,9,0,Unknown,Woocommerce
6111,372,29/09/2024,Bristol,South West,Gloucestershire,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
1622,372,29/08/2024,Bristol,South West,Gloucestershire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1485,372,29/07/2024,Bristol,South West,Gloucestershire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1335,372,29/06/2024,Bristol,South West,Gloucestershire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1177,372,29/05/2024,Bristol,South West,Gloucestershire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
633,372,24/01/2024,Bristol,South West,Gloucestershire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
543,372,24/12/2023,Bristol,South West,Gloucestershire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
481,372,24/11/2023,Bristol,South West,Gloucestershire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
403,372,24/10/2023,Bristol,South West,Gloucestershire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
342,372,24/09/2023,Bristol,South West,Gloucestershire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
296,372,24/08/2023,Bristol,South West,Gloucestershire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
6105,373,28/09/2024,Ballyboden,Ireland,D,IE,0,35.56,Royal Mail International Standard,EUR,€,8.29,0,52.03,8.18,SQ3720870,1,8 Week Trial,1,35.56,,,,Unknown,Squarespace
6104,374,27/09/2024,Winchester,South East,Hampshire,GB,7.491667,29.98,Royal Mail Second Class,GBP,£,2.99,0,29.98,4.5,SQ3720870,1,8 Week Trial,1,22.49,calm1,7.49,1.5,Web admin,Squarespace
1443,374,22/07/2024,Winchester,South East,Hants,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
6096,375,27/09/2024,Rayleigh,East of England,Essex,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
1605,375,26/08/2024,Rayleigh,East of England,Essex,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1467,375,26/07/2024,Rayleigh,East of England,Essex,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1316,375,26/06/2024,Rayleigh,East of England,Essex,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1166,375,26/05/2024,Rayleigh,East of England,Essex,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1012,375,26/04/2024,Rayleigh,East of England,Essex,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
6085,376,26/09/2024,Carrickfergus,Northern Ireland,Northern Ireland,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
940,376,23/04/2024,Carrickfergus,Northern Ireland,Northern Ireland,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
6070,377,25/09/2024,Manchester,North West,England,GB,0,137.41,Royal Mail Second Class,GBP,£,2.99,0,167.88,27.48,SQ0940587,1,Twelve months' supply,1,137.41,,,,Web admin,Squarespace
819,377,23/03/2024,Manchester,North West,England,GB,9,35.98,Shipping,GBP,£,3.99,0,30.97,4.49,,1,8 Week Trial,1,35.98,discount,9,0,Unknown,Woocommerce
5872,378,24/09/2024,Ilkley,Yorkshire and the Humber,,GB,20.61,137.41,Royal Mail Second Class,GBP,£,2.99,0,143.15,23.36,SQ0940587,1,Twelve months' supply,1,116.8,rev15,20.61,4.12,Web admin,Squarespace
1347,378,02/07/2024,Ilkley,Yorkshire and the Humber,England,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
5853,379,23/09/2024,Weymouth,South West,DORSET,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Unknown,Squarespace
5848,380,23/09/2024,Stratford-Upon-Avon,West Midlands,Warwickshire,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
1594,380,23/08/2024,Stratford-Upon-Avon,West Midlands,Warwickshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1449,380,23/07/2024,Stratford-Upon-Avon,West Midlands,Warwickshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1299,380,23/06/2024,Stratford-Upon-Avon,West Midlands,Warwickshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1150,380,23/05/2024,Stratford-Upon-Avon,West Midlands,Warwickshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
958,380,23/04/2024,Stratford-Upon-Avon,West Midlands,Warwickshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
817,380,23/03/2024,Stratford-Upon-Avon,West Midlands,Warwickshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
722,380,23/02/2024,Stratford-Upon-Avon,West Midlands,Warwickshire,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
461,380,17/11/2023,Stratford-Upon-Avon,West Midlands,Warwickshire,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
5843,381,21/09/2024,Northwich,North West,,GB,0,29.98,Royal Mail First Class,GBP,£,3.99,0,39.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Unknown,Squarespace
1437,381,20/07/2024,Northwich,North West,England,GB,0,35.98,Shipping,GBP,£,3.99,0,39.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
1326,381,28/06/2024,Northwich,North West,Cheshire,GB,0,19.99,Shipping,GBP,£,3.99,0,23.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
5838,382,20/09/2024,Kendal,North West,Cumbria,GB,29.983333,29.98,Royal Mail Second Class,GBP,£,2.99,0,2.99,0,SQ3720870,1,8 Week Trial,1,0,test100,29.98,6,Unknown,Squarespace
5775,383,20/09/2024,Hexham,North East,,GB,7.491667,29.98,Royal Mail Second Class,GBP,£,2.99,0,29.98,4.5,SQ3720870,1,8 Week Trial,1,22.49,calm1,7.49,1.5,Direct,Squarespace
5681,384,19/09/2024,Chippenham,South West,Wiltshire,GB,7.491667,29.98,Royal Mail Second Class,GBP,£,2.99,0,29.98,4.5,SQ3720870,1,8 Week Trial,1,22.49,calm1,7.49,1.5,Unknown,Squarespace
5676,385,05/09/2024,Roslin,Scotland,Scotland,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
1504,385,05/08/2024,Roslin,Scotland,Scotland,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1368,385,05/07/2024,Roslin,Scotland,Scotland,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1199,385,05/06/2024,Roslin,Scotland,Scotland,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1091,385,08/05/2024,Roslin,Scotland,Scotland,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,8 Week Trial,1,35.98,discount,9,0,Unknown,Woocommerce
5655,386,19/09/2024,Cambridge,East of England,England,GB,0,16.66,Royal Mail Second Class,GBP,£,2.99,0,22.98,3.33,SQ9497841,1,One Month's Supply,1,16.66,,,,Unknown,Squarespace
1701,387,18/09/2024,Mitcham,Greater London,Greater London,GB,10,39.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,One Month's Supply,2,19.99,discount,10,0,Source: Google,Woocommerce
1698,388,17/09/2024,Hertford,South East,,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,8 Week Trial,1,35.98,,,,Referral: M.facebook.com,Woocommerce
1696,389,17/09/2024,Northampton,East Midlands,England,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,8 Week Trial,1,35.98,discount,9,0,Unknown,Woocommerce
1689,390,16/09/2024,Bristol,South West,Bristol,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,8 Week Trial,1,35.98,,,,Unknown,Woocommerce
1686,391,15/09/2024,Truro,South West,Cornwall,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,8 Week Trial,1,35.98,,,,Direct,Woocommerce
1668,392,11/09/2024,Midhurst,South East,West Sussex,GB,0,71.96,Shipping,GBP,£,2.99,0,74.95,12,,1,8 Week Trial,2,35.98,,,,Unknown,Woocommerce
1336,392,30/06/2024,Midhurst,South East,West Sussex,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
1011,392,26/04/2024,Midhurst,South East,West Sussex,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
1667,393,10/09/2024,Colchester,East of England,Essex,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
1666,394,10/09/2024,Bristol,South West,England,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,8 Week Trial,1,35.98,,,,Unknown,Woocommerce
1663,395,10/09/2024,Reading,South East,Berkshire,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
1660,396,09/09/2024,Washington,North East,England,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,8 Week Trial,1,35.98,,,,Organic: Google,Woocommerce
1649,397,06/09/2024,Brandenburg An Der Havel,Germany,Brandenburg,DE,0,19.99,Shipping,GBP,£,6.99,0,26.98,4.31,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
1643,398,05/09/2024,Birmingham,West Midlands,,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Direct,Woocommerce
1639,399,05/09/2024,Harrogate,Yorkshire and the Humber,England,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,3.33,,1,One Month's Supply,1,19.99,,,,Organic: Google,Woocommerce
1533,399,11/08/2024,Harrogate,Yorkshire and the Humber,England,GB,0,19.99,Shipping,GBP,£,3.99,0,23.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
1191,399,03/06/2024,Harrogate,Yorkshire and the Humber,North Yorkshire,GB,0,35.98,Shipping,GBP,£,3.99,0,39.97,5.99,,1,8 Week Trial,1,35.98,,,,Unknown,Woocommerce
5612,400,18/09/2024,Bolton,North West,England,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Web admin,Woocommerce
